"id","name","year","val_199206","val_199207","measureUnitId_199206","measureName_199206","measureUnitId_199207","measureName_199207","attrId_199206","attributeDescription_199206","attrId_199207","attributeDescription_199207"
"012415016000","Powiat zawierciański","2000",126788,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2001",126278,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2002",125806,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2003",125347,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2004",124897,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2005",124442,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2006",123901,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2007",123316,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2008",122962,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2009",122628,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2010",123226,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2011",122756,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2012",122325,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2013",121683,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2014",121012,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2015",120270,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2016",119750,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2017",119101,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2018",118434,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2019",117624,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2020",114974,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2021",113734,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2022",112774,0,"26","osoba","26","osoba",1,"",0,""
"012415016000","Powiat zawierciański","2023",111628,0,"26","osoba","26","osoba",1,"",0,""
"012415065000","Powiat m. Dąbrowa Górnicza","1995",0,130448,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","1996",0,131687,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","1997",0,131394,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","1998",0,131037,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","1999",0,133487,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2000",0,132858,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2001",0,132356,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2002",0,131863,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2003",0,131371,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2004",0,130789,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2005",0,130128,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2006",0,129559,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2007",0,128795,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2008",0,128315,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2009",0,127686,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2010",0,126079,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2011",0,125475,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2012",0,124701,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2013",0,123994,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2014",0,123376,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2015",0,122712,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2016",0,121802,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2017",0,121121,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2018",0,120259,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2019",0,119373,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2020",0,117257,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2021",0,115955,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2022",0,114765,"26","osoba","26","osoba",0,"",1,""
"012415065000","Powiat m. Dąbrowa Górnicza","2023",0,113460,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","1995",0,98210,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","1996",0,98064,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","1997",0,97926,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","1998",0,97929,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","1999",0,97271,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2000",0,97119,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2001",0,96884,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2002",0,96791,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2003",0,96703,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2004",0,96476,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2005",0,96217,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2006",0,95771,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2007",0,95520,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2008",0,95228,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2009",0,95036,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2010",0,94831,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2011",0,94580,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2012",0,94305,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2013",0,93708,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2014",0,93331,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2015",0,92847,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2016",0,92473,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2017",0,92090,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2018",0,91563,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2019",0,91115,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2020",0,89269,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2021",0,88267,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2022",0,87552,"26","osoba","26","osoba",0,"",1,""
"012415068000","Powiat m. Jaworzno","2023",0,86812,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","1995",0,247499,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","1996",0,246313,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","1997",0,244085,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","1998",0,244102,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","1999",0,235662,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2000",0,234486,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2001",0,233200,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2002",0,231541,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2003",0,229989,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2004",0,228192,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2005",0,226034,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2006",0,224244,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2007",0,222586,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2008",0,221259,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2009",0,219300,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2010",0,216961,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2011",0,215262,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2012",0,213513,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2013",0,211275,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2014",0,209274,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2015",0,207381,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2016",0,205873,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2017",0,204013,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2018",0,202036,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2019",0,199974,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2020",0,194438,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2021",0,191676,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2022",0,189178,"26","osoba","26","osoba",0,"",1,""
"012415075000","Powiat m. Sosnowiec","2023",0,187115,"26","osoba","26","osoba",0,"",1,""
"012415108000","Powiat mikołowski","1995",92325,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","1996",92670,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","1997",92764,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","1998",92772,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","1999",90426,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2000",90463,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2001",90250,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2002",90469,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2003",90427,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2004",90675,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2005",90853,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2006",91112,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2007",91706,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2008",92098,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2009",92655,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2010",94096,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2011",94661,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2012",95217,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2013",95769,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2014",96107,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2015",96457,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2016",97039,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2017",97689,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2018",98373,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2019",98990,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2020",99345,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2021",99486,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2022",99602,0,"26","osoba","26","osoba",1,"",0,""
"012415108000","Powiat mikołowski","2023",100002,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","1995",100944,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","1996",101563,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","1997",102060,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","1998",102797,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","1999",102606,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2000",102882,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2001",103129,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2002",103453,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2003",103643,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2004",104129,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2005",104470,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2006",104828,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2007",105230,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2008",105631,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2009",106361,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2010",107712,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2011",108242,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2012",108657,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2013",108910,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2014",109409,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2015",109852,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2016",110215,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2017",110626,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2018",111202,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2019",111539,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2020",110958,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2021",110893,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2022",110958,0,"26","osoba","26","osoba",1,"",0,""
"012415110000","Powiat pszczyński","2023",110777,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","1995",58577,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","1996",58750,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","1997",58727,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","1998",58827,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","1999",53852,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2000",55426,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2001",55456,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2002",55542,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2003",55710,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2004",55822,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2005",55802,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2006",56017,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2007",56255,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2008",56456,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2009",56806,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2010",57716,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2011",58057,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2012",58204,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2013",58597,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2014",58815,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2015",58973,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2016",59154,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2017",59550,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2018",59760,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2019",59776,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2020",59340,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2021",59513,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2022",59568,0,"26","osoba","26","osoba",1,"",0,""
"012415114000","Powiat bieruńsko-lędziński","2023",59443,0,"26","osoba","26","osoba",1,"",0,""
"012415177000","Powiat m. Tychy","1995",0,133760,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","1996",0,133646,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","1997",0,133258,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","1998",0,133178,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","1999",0,135306,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2000",0,133463,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2001",0,133047,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2002",0,132550,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2003",0,132151,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2004",0,131547,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2005",0,131153,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2006",0,130492,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2007",0,129776,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2008",0,129475,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2009",0,129449,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2010",0,129507,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2011",0,129322,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2012",0,129112,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2013",0,128799,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2014",0,128621,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2015",0,128444,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2016",0,128351,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2017",0,128211,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2018",0,127831,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2019",0,127590,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2020",0,125223,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2021",0,124139,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2022",0,123105,"26","osoba","26","osoba",0,"",1,""
"012415177000","Powiat m. Tychy","2023",0,122045,"26","osoba","26","osoba",0,"",1,""
"020811301000","Powiat gorzowski","1995",61635,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","1996",61965,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","1997",62323,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","1998",62791,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","1999",62229,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2000",62450,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2001",62727,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2002",63057,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2003",63830,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2004",64673,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2005",65301,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2006",65723,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2007",66172,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2008",66760,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2009",67443,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2010",68790,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2011",69396,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2012",70010,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2013",70376,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2014",70791,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2015",70929,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2016",71234,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2017",71438,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2018",71549,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2019",71836,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2020",72472,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2021",72905,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2022",73480,0,"26","osoba","26","osoba",1,"",0,""
"020811301000","Powiat gorzowski","2023",73897,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","1995",60889,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","1996",61000,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","1997",60966,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","1998",60805,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","1999",58683,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2000",58641,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2001",58855,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2002",58657,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2003",58538,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2004",58335,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2005",58402,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2006",58275,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2007",58279,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2008",58225,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2009",58250,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2010",58953,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2011",58846,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2012",58849,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2013",58697,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2014",58640,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2015",58496,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2016",58397,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2017",58249,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2018",58024,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2019",57565,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2020",56213,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2021",55678,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2022",55357,0,"26","osoba","26","osoba",1,"",0,""
"020811303000","Powiat międzyrzecki","2023",54839,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","1995",46772,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","1996",46901,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","1997",47195,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","1998",47432,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","1999",46459,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","2000",46523,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","2001",46685,0,"26","osoba","26","osoba",1,"",0,""
"020811305000","Powiat słubicki","2002",46782,0,"26","osoba","26","osoba",1,"",0,""
